module,rank,record id,file name,mount pt,fs type,LUSTRE_COMP1_EXT_END,LUSTRE_COMP1_EXT_START,LUSTRE_COMP1_FLAGS,LUSTRE_COMP1_MIRROR_ID,LUSTRE_COMP1_OST_ID_0,LUSTRE_COMP1_POOL_NAME,LUSTRE_COMP1_STRIPE_COUNT,LUSTRE_COMP1_STRIPE_PATTERN,LUSTRE_COMP1_STRIPE_SIZE,LUSTRE_COMP2_EXT_END,LUSTRE_COMP2_EXT_START,LUSTRE_COMP2_FLAGS,LUSTRE_COMP2_MIRROR_ID,LUSTRE_COMP2_OST_ID_0,LUSTRE_COMP2_POOL_NAME,LUSTRE_COMP2_STRIPE_COUNT,LUSTRE_COMP2_STRIPE_PATTERN,LUSTRE_COMP2_STRIPE_SIZE,LUSTRE_NUM_COMPONENTS,LUSTRE_NUM_STRIPES
LUSTRE,0,176020287424792429,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/gettext.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17602103743655022644,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/indexers/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17679973316174218135,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/config_store.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17705839640811086660,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/grammar/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1772420335975125380,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/ast.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,178109953446786058,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/singleton.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17836597326197128811,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_utils/__pycache__/_convertions.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17844089871553262350,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/dataclasses.cpython-39.pyc,/projects,lustre,65536,0,init,0,24,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17848729537224981603,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/socket.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17901894510320365960,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/_machar.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17928812349114447057,/projects/bdau/envs/sc2026/lib/python3.9/collections/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17943446582591279384,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_histograms_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,25,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,17950933826396178875,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/checkpointing/__pycache__/checkpointing_factory.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18002903674838708552,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/dtypes/__pycache__/astype.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18017143135259307158,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/einsumfunc.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18026449855260248274,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/fromnumeric.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,536870912,65536,init,0,156,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,18039905915586457670,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/decimal.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18059144531958679463,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/tree/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18066544382818965236,/projects/bdau/envs/sc2026/lib/python3.9/collections/__pycache__/abc.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18142927729011808456,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/__pycache__/six.cpython-39.pyc,/projects,lustre,65536,0,init,0,26,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18170811666971224136,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/heapq.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18171852496491366307,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ATN.cpython-39.pyc,/projects,lustre,65536,0,init,0,29,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18184722883239134276,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/__pycache__/algorithms.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18274813041762774450,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/typing.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,536870912,65536,init,0,184,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,18289191702832173991,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/__future__.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18293653247762814810,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/__pycache__/version.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18302497227328738833,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/composer.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18309281558434786427,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ATNConfigSet.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18386119448493634569,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/compat/__pycache__/_constants.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18404162504907045729,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/Lexer.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,18434224387684124756,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/conf/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1878425968345288031,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/slow/__pycache__/move.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,1911643522202884911,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/_internal/instantiate/__pycache__/_instantiate2.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2096464982473831448,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/CommonTokenFactory.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2099680727920508857,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ATNDeserializer.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2104259530164459381,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/sre_parse.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,230239946227900861,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/FileStream.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2307232727294846072,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2366117991282295244,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/PredictionMode.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2374185978496600630,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/_compat_pickle.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2380194587486677265,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/error/__pycache__/ErrorStrategy.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,240791177387403563,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/dfa/__pycache__/DFAState.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2430719721597725856,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/types.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2504217735948174923,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/enum.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2539687039670412898,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/parser/__pycache__/isoparser.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2739348174439959716,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_array_utils_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2767671031425404894,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/Token.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2770138675119211326,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/_type_aliases.cpython-39.pyc,/projects,lustre,65536,0,init,0,30,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2779645230618457423,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/SemanticContext.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2807586050085625863,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/hashlib.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2825881038145917130,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/__pycache__/errors.cpython-39.pyc,/projects,lustre,65536,0,init,0,24,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,283720060558888380,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/slow/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2879828546759806941,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/Recognizer.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2894126791895360837,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/psutil/__pycache__/_pslinux.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2917486152493679757,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/__pycache__/initialize.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2950791305542215046,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/error.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,2964599929027161120,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/common/__pycache__/error_code.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3010079179104686253,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numexpr/__pycache__/necompiler.cpython-39.pyc,/projects,lustre,65536,0,init,0,29,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3046690821643441464,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/benchmark/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,27,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3060510687291437179,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/utils/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,25,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3067619826502768639,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dateutil/tz/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3096516227493228481,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/__pycache__/compose.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3102079988581413413,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/mixins.cpython-39.pyc,/projects,lustre,65536,0,init,0,24,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3224935661893453384,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/bz2.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3266317479013290337,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/_internal/__pycache__/callbacks.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3302832501332161619,/projects/bdau/envs/sc2026/lib/python3.9/urllib/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3324616788778339633,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pytz/__pycache__/lazy.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3332081308000901683,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/_internal/__pycache__/sources_registry.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3361305531628945840,/projects/bdau/envs/sc2026/lib/python3.9/json/__pycache__/encoder.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3367713842789951930,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/config_loader.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3420905248071070669,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/psutil/__pycache__/_psposix.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3468089690843923923,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/__pycache__/ParserRuleContext.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3478970771254052741,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/core/__pycache__/object_type.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3590685115437309416,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/pathlib.cpython-39.pyc,/projects,lustre,65536,0,init,0,25,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3681123284735286477,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/ATNState.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3825625728295019170,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/dtypes/__pycache__/concat.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,382733219360181654,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/_config/__pycache__/config.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3870054867009974424,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/bottleneck/tests/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,30,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3874169552599294647,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/_internal.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3941403902229767914,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/dlio_benchmark/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3956523418793090653,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,0,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3959930463412334746,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/ops/__pycache__/dispatch.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3983414957246018079,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/error/__pycache__/Errors.cpython-39.pyc,/projects,lustre,65536,0,init,0,31,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3983423391157147097,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/introspect.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,3996318706772654110,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/platform.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4120760599058951486,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/getlimits.cpython-39.pyc,/projects,lustre,65536,0,init,0,29,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4149480985113963020,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/posixpath.cpython-39.pyc,/projects,lustre,65536,0,init,0,8,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4172247785040249879,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/__pycache__/grammar_parser.cpython-39.pyc,/projects,lustre,65536,0,init,0,28,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4216637589390242138,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_utils/__pycache__/_inspect.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4244410003719433724,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/_internal/__pycache__/hydra.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4293720119423355958,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/ma/__pycache__/core.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,536870912,65536,init,0,176,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,4394193096766931778,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/yaml/__pycache__/events.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4402724596701668092,/projects/bdau/envs/sc2026/lib/python3.9/encodings/__pycache__/aliases.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4446599799620417245,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/plugins/__pycache__/launcher.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4475151328828841112,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/io.cpython-39.pyc,/projects,lustre,65536,0,init,0,22,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4553710580976048457,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/plugins/__pycache__/config_source.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4560217356188705437,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/_arraysetops_impl.cpython-39.pyc,/projects,lustre,65536,0,init,0,21,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4570324153386143734,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/antlr4/atn/__pycache__/LexerAction.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4602685086603566928,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/compat/numpy/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4606911716505125005,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/dtypes/__pycache__/common.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4614182326431728788,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/sysconfig.cpython-39.pyc,/projects,lustre,65536,0,init,0,2,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4646086971554752843,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_core/__pycache__/numeric.cpython-39.pyc,/projects,lustre,65536,0,init,0,10,ddn_nvme,1,raid0,65536,536870912,65536,init,0,183,ddn_hdd,1,raid0,1048576,2,2
LUSTRE,0,4668650919113037227,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/sre_compile.cpython-39.pyc,/projects,lustre,65536,0,init,0,1,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4672634285275460529,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/array_algos/__pycache__/masked_accumulations.cpython-39.pyc,/projects,lustre,65536,0,init,0,9,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4721702834637212206,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/hydra/__pycache__/utils.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4762335121644195140,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/omegaconf/grammar/gen/__pycache__/OmegaConfGrammarLexer.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4773625560850901970,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/__pycache__/arraylike.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4778977598027623699,/projects/bdau/envs/sc2026/lib/python3.9/__pycache__/_collections_abc.cpython-39.pyc,/projects,lustre,65536,0,init,0,3,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4801077805076610584,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/lib/__pycache__/stride_tricks.cpython-39.pyc,/projects,lustre,65536,0,init,0,30,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4807316280655601921,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/_libs/tslibs/__pycache__/__init__.cpython-39.pyc,/projects,lustre,65536,0,init,0,20,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4845879284908281167,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/numpy/_typing/__pycache__/_nbit.cpython-39.pyc,/projects,lustre,65536,0,init,0,11,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
LUSTRE,0,4869268762504989617,/projects/bdau/envs/sc2026/lib/python3.9/site-packages/pandas/core/__pycache__/roperator.cpython-39.pyc,/projects,lustre,65536,0,init,0,23,ddn_nvme,1,raid0,65536,,,,,,,,,,1,1
