module,rank,record id,file name,mount pt,fs type,HEATMAP_F_BIN_WIDTH_SECONDS,HEATMAP_READ_BIN_0,HEATMAP_READ_BIN_1,HEATMAP_READ_BIN_10,HEATMAP_READ_BIN_100,HEATMAP_READ_BIN_101,HEATMAP_READ_BIN_102,HEATMAP_READ_BIN_103,HEATMAP_READ_BIN_104,HEATMAP_READ_BIN_105,HEATMAP_READ_BIN_106,HEATMAP_READ_BIN_107,HEATMAP_READ_BIN_108,HEATMAP_READ_BIN_109,HEATMAP_READ_BIN_11,HEATMAP_READ_BIN_110,HEATMAP_READ_BIN_111,HEATMAP_READ_BIN_112,HEATMAP_READ_BIN_113,HEATMAP_READ_BIN_114,HEATMAP_READ_BIN_115,HEATMAP_READ_BIN_116,HEATMAP_READ_BIN_117,HEATMAP_READ_BIN_118,HEATMAP_READ_BIN_119,HEATMAP_READ_BIN_12,HEATMAP_READ_BIN_120,HEATMAP_READ_BIN_121,HEATMAP_READ_BIN_122,HEATMAP_READ_BIN_123,HEATMAP_READ_BIN_124,HEATMAP_READ_BIN_125,HEATMAP_READ_BIN_126,HEATMAP_READ_BIN_127,HEATMAP_READ_BIN_128,HEATMAP_READ_BIN_129,HEATMAP_READ_BIN_13,HEATMAP_READ_BIN_130,HEATMAP_READ_BIN_131,HEATMAP_READ_BIN_132,HEATMAP_READ_BIN_133,HEATMAP_READ_BIN_134,HEATMAP_READ_BIN_135,HEATMAP_READ_BIN_136,HEATMAP_READ_BIN_137,HEATMAP_READ_BIN_138,HEATMAP_READ_BIN_139,HEATMAP_READ_BIN_14,HEATMAP_READ_BIN_140,HEATMAP_READ_BIN_141,HEATMAP_READ_BIN_142,HEATMAP_READ_BIN_143,HEATMAP_READ_BIN_144,HEATMAP_READ_BIN_145,HEATMAP_READ_BIN_146,HEATMAP_READ_BIN_147,HEATMAP_READ_BIN_148,HEATMAP_READ_BIN_149,HEATMAP_READ_BIN_15,HEATMAP_READ_BIN_150,HEATMAP_READ_BIN_151,HEATMAP_READ_BIN_152,HEATMAP_READ_BIN_153,HEATMAP_READ_BIN_154,HEATMAP_READ_BIN_155,HEATMAP_READ_BIN_16,HEATMAP_READ_BIN_17,HEATMAP_READ_BIN_18,HEATMAP_READ_BIN_19,HEATMAP_READ_BIN_2,HEATMAP_READ_BIN_20,HEATMAP_READ_BIN_21,HEATMAP_READ_BIN_22,HEATMAP_READ_BIN_23,HEATMAP_READ_BIN_24,HEATMAP_READ_BIN_25,HEATMAP_READ_BIN_26,HEATMAP_READ_BIN_27,HEATMAP_READ_BIN_28,HEATMAP_READ_BIN_29,HEATMAP_READ_BIN_3,HEATMAP_READ_BIN_30,HEATMAP_READ_BIN_31,HEATMAP_READ_BIN_32,HEATMAP_READ_BIN_33,HEATMAP_READ_BIN_34,HEATMAP_READ_BIN_35,HEATMAP_READ_BIN_36,HEATMAP_READ_BIN_37,HEATMAP_READ_BIN_38,HEATMAP_READ_BIN_39,HEATMAP_READ_BIN_4,HEATMAP_READ_BIN_40,HEATMAP_READ_BIN_41,HEATMAP_READ_BIN_42,HEATMAP_READ_BIN_43,HEATMAP_READ_BIN_44,HEATMAP_READ_BIN_45,HEATMAP_READ_BIN_46,HEATMAP_READ_BIN_47,HEATMAP_READ_BIN_48,HEATMAP_READ_BIN_49,HEATMAP_READ_BIN_5,HEATMAP_READ_BIN_50,HEATMAP_READ_BIN_51,HEATMAP_READ_BIN_52,HEATMAP_READ_BIN_53,HEATMAP_READ_BIN_54,HEATMAP_READ_BIN_55,HEATMAP_READ_BIN_56,HEATMAP_READ_BIN_57,HEATMAP_READ_BIN_58,HEATMAP_READ_BIN_59,HEATMAP_READ_BIN_6,HEATMAP_READ_BIN_60,HEATMAP_READ_BIN_61,HEATMAP_READ_BIN_62,HEATMAP_READ_BIN_63,HEATMAP_READ_BIN_64,HEATMAP_READ_BIN_65,HEATMAP_READ_BIN_66,HEATMAP_READ_BIN_67,HEATMAP_READ_BIN_68,HEATMAP_READ_BIN_69,HEATMAP_READ_BIN_7,HEATMAP_READ_BIN_70,HEATMAP_READ_BIN_71,HEATMAP_READ_BIN_72,HEATMAP_READ_BIN_73,HEATMAP_READ_BIN_74,HEATMAP_READ_BIN_75,HEATMAP_READ_BIN_76,HEATMAP_READ_BIN_77,HEATMAP_READ_BIN_78,HEATMAP_READ_BIN_79,HEATMAP_READ_BIN_8,HEATMAP_READ_BIN_80,HEATMAP_READ_BIN_81,HEATMAP_READ_BIN_82,HEATMAP_READ_BIN_83,HEATMAP_READ_BIN_84,HEATMAP_READ_BIN_85,HEATMAP_READ_BIN_86,HEATMAP_READ_BIN_87,HEATMAP_READ_BIN_88,HEATMAP_READ_BIN_89,HEATMAP_READ_BIN_9,HEATMAP_READ_BIN_90,HEATMAP_READ_BIN_91,HEATMAP_READ_BIN_92,HEATMAP_READ_BIN_93,HEATMAP_READ_BIN_94,HEATMAP_READ_BIN_95,HEATMAP_READ_BIN_96,HEATMAP_READ_BIN_97,HEATMAP_READ_BIN_98,HEATMAP_READ_BIN_99,HEATMAP_WRITE_BIN_0,HEATMAP_WRITE_BIN_1,HEATMAP_WRITE_BIN_10,HEATMAP_WRITE_BIN_100,HEATMAP_WRITE_BIN_101,HEATMAP_WRITE_BIN_102,HEATMAP_WRITE_BIN_103,HEATMAP_WRITE_BIN_104,HEATMAP_WRITE_BIN_105,HEATMAP_WRITE_BIN_106,HEATMAP_WRITE_BIN_107,HEATMAP_WRITE_BIN_108,HEATMAP_WRITE_BIN_109,HEATMAP_WRITE_BIN_11,HEATMAP_WRITE_BIN_110,HEATMAP_WRITE_BIN_111,HEATMAP_WRITE_BIN_112,HEATMAP_WRITE_BIN_113,HEATMAP_WRITE_BIN_114,HEATMAP_WRITE_BIN_115,HEATMAP_WRITE_BIN_116,HEATMAP_WRITE_BIN_117,HEATMAP_WRITE_BIN_118,HEATMAP_WRITE_BIN_119,HEATMAP_WRITE_BIN_12,HEATMAP_WRITE_BIN_120,HEATMAP_WRITE_BIN_121,HEATMAP_WRITE_BIN_122,HEATMAP_WRITE_BIN_123,HEATMAP_WRITE_BIN_124,HEATMAP_WRITE_BIN_125,HEATMAP_WRITE_BIN_126,HEATMAP_WRITE_BIN_127,HEATMAP_WRITE_BIN_128,HEATMAP_WRITE_BIN_129,HEATMAP_WRITE_BIN_13,HEATMAP_WRITE_BIN_130,HEATMAP_WRITE_BIN_131,HEATMAP_WRITE_BIN_132,HEATMAP_WRITE_BIN_133,HEATMAP_WRITE_BIN_134,HEATMAP_WRITE_BIN_135,HEATMAP_WRITE_BIN_136,HEATMAP_WRITE_BIN_137,HEATMAP_WRITE_BIN_138,HEATMAP_WRITE_BIN_139,HEATMAP_WRITE_BIN_14,HEATMAP_WRITE_BIN_140,HEATMAP_WRITE_BIN_141,HEATMAP_WRITE_BIN_142,HEATMAP_WRITE_BIN_143,HEATMAP_WRITE_BIN_144,HEATMAP_WRITE_BIN_145,HEATMAP_WRITE_BIN_146,HEATMAP_WRITE_BIN_147,HEATMAP_WRITE_BIN_148,HEATMAP_WRITE_BIN_149,HEATMAP_WRITE_BIN_15,HEATMAP_WRITE_BIN_150,HEATMAP_WRITE_BIN_151,HEATMAP_WRITE_BIN_152,HEATMAP_WRITE_BIN_153,HEATMAP_WRITE_BIN_154,HEATMAP_WRITE_BIN_155,HEATMAP_WRITE_BIN_16,HEATMAP_WRITE_BIN_17,HEATMAP_WRITE_BIN_18,HEATMAP_WRITE_BIN_19,HEATMAP_WRITE_BIN_2,HEATMAP_WRITE_BIN_20,HEATMAP_WRITE_BIN_21,HEATMAP_WRITE_BIN_22,HEATMAP_WRITE_BIN_23,HEATMAP_WRITE_BIN_24,HEATMAP_WRITE_BIN_25,HEATMAP_WRITE_BIN_26,HEATMAP_WRITE_BIN_27,HEATMAP_WRITE_BIN_28,HEATMAP_WRITE_BIN_29,HEATMAP_WRITE_BIN_3,HEATMAP_WRITE_BIN_30,HEATMAP_WRITE_BIN_31,HEATMAP_WRITE_BIN_32,HEATMAP_WRITE_BIN_33,HEATMAP_WRITE_BIN_34,HEATMAP_WRITE_BIN_35,HEATMAP_WRITE_BIN_36,HEATMAP_WRITE_BIN_37,HEATMAP_WRITE_BIN_38,HEATMAP_WRITE_BIN_39,HEATMAP_WRITE_BIN_4,HEATMAP_WRITE_BIN_40,HEATMAP_WRITE_BIN_41,HEATMAP_WRITE_BIN_42,HEATMAP_WRITE_BIN_43,HEATMAP_WRITE_BIN_44,HEATMAP_WRITE_BIN_45,HEATMAP_WRITE_BIN_46,HEATMAP_WRITE_BIN_47,HEATMAP_WRITE_BIN_48,HEATMAP_WRITE_BIN_49,HEATMAP_WRITE_BIN_5,HEATMAP_WRITE_BIN_50,HEATMAP_WRITE_BIN_51,HEATMAP_WRITE_BIN_52,HEATMAP_WRITE_BIN_53,HEATMAP_WRITE_BIN_54,HEATMAP_WRITE_BIN_55,HEATMAP_WRITE_BIN_56,HEATMAP_WRITE_BIN_57,HEATMAP_WRITE_BIN_58,HEATMAP_WRITE_BIN_59,HEATMAP_WRITE_BIN_6,HEATMAP_WRITE_BIN_60,HEATMAP_WRITE_BIN_61,HEATMAP_WRITE_BIN_62,HEATMAP_WRITE_BIN_63,HEATMAP_WRITE_BIN_64,HEATMAP_WRITE_BIN_65,HEATMAP_WRITE_BIN_66,HEATMAP_WRITE_BIN_67,HEATMAP_WRITE_BIN_68,HEATMAP_WRITE_BIN_69,HEATMAP_WRITE_BIN_7,HEATMAP_WRITE_BIN_70,HEATMAP_WRITE_BIN_71,HEATMAP_WRITE_BIN_72,HEATMAP_WRITE_BIN_73,HEATMAP_WRITE_BIN_74,HEATMAP_WRITE_BIN_75,HEATMAP_WRITE_BIN_76,HEATMAP_WRITE_BIN_77,HEATMAP_WRITE_BIN_78,HEATMAP_WRITE_BIN_79,HEATMAP_WRITE_BIN_8,HEATMAP_WRITE_BIN_80,HEATMAP_WRITE_BIN_81,HEATMAP_WRITE_BIN_82,HEATMAP_WRITE_BIN_83,HEATMAP_WRITE_BIN_84,HEATMAP_WRITE_BIN_85,HEATMAP_WRITE_BIN_86,HEATMAP_WRITE_BIN_87,HEATMAP_WRITE_BIN_88,HEATMAP_WRITE_BIN_89,HEATMAP_WRITE_BIN_9,HEATMAP_WRITE_BIN_90,HEATMAP_WRITE_BIN_91,HEATMAP_WRITE_BIN_92,HEATMAP_WRITE_BIN_93,HEATMAP_WRITE_BIN_94,HEATMAP_WRITE_BIN_95,HEATMAP_WRITE_BIN_96,HEATMAP_WRITE_BIN_97,HEATMAP_WRITE_BIN_98,HEATMAP_WRITE_BIN_99
HEATMAP,126,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470664,22549123,15440835,17163775,21676033,22131668,2425502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569802,0,5004593,4477974,5492123,4662813,5614620,5585752,6285657,6155016,5624943,7331785,0,4198255,5814445,6400707,6433775,5242257,5184975,5132104,8128166,517838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,127,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142862,24323628,16334270,19506453,21386388,18163999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428547,0,6947891,4429092,5992315,5372279,7190529,6531412,6532982,6349801,6884726,6170918,0,4880605,6943920,8001248,7109677,6441294,5650364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,13,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363276,24440515,22628036,13822096,19085597,22518080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677346,0,6881582,6303920,3626402,5682051,6554486,5836477,4703336,4415608,3271557,5267864,0,4746707,4531603,5399817,6228156,5438097,7143537,5738477,9776687,633891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,14,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443693,36381296,30592749,23043001,11396861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82164,0,2902478,1724241,3525889,3077865,4156206,605160,3521992,2697695,539798,2734748,0,1947789,1450588,3713740,1461369,3917852,2867554,1187433,1222734,4196685,1461122,0,2224982,3268750,3631516,1734398,3673342,1086359,1772203,3108209,1396633,77556,0,2281717,2572134,2053557,1625321,795750,3655948,2212529,2107857,3303754,1256300,0,2763979,2440236,1959313,2730246,2129907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,15,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6226629,38281566,27562895,24606306,8180204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5682728,0,10508790,10102163,11188472,10708087,9663695,6771349,11686589,7810383,7166869,8777618,0,4790857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,16,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725655,28740503,27527554,23326142,22821589,716157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970288,0,10606631,10587784,9046218,8154460,8523314,10578293,7485056,8746130,9457157,10247516,0,7454753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,17,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4852039,22072596,18191361,20218447,23559306,15963851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647838,904551,1494537,236803,455911,1043786,1867683,1339246,714486,1339479,0,2367320,87713,224173,1704573,55911,342028,1514792,168504,110944,589214,0,582381,295001,1069315,81114,163874,365710,982834,63786,288462,1315769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601933,0,178498,390268,1878649,1192105,779558,371965,1642268,241358,1090770,2780008,0,56344,1461346,153820,488957,624289,1078652,1053714,52484,1916359,1301815,0,1639554,1022902,3109645,1370863,2098023,1626139,476298,3217036,264106,1032291,0,2012884,3374786,196949,364103,108544,254919,77721,421212,1333834,185747,0,96274,1238322,1003760,538348,1472508,933530,811841,837321,649008,933942,0,56552,101969,76892,196507,1190800,806552,119357,2044329,304529,2812855,0,639306,1454070,871874,1383099,1365413,487397,1671077,1603659,571463,2252651,0,236497,157125,122204,1310643,1451874,1563849,212602,1818380,3417777,100988
HEATMAP,18,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649277,25652888,23119051,14857222,19169575,19409587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759495,0,6873933,6165147,3579625,5562364,6343989,6209889,4721737,4469064,3106568,5233840,0,4552219,4566469,5693856,5778002,5300667,6752521,6066113,9914210,1207892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,19,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27503366,19520461,13958512,12501804,20706377,10667080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352600,0,3483684,6327372,5798593,5540603,3362937,5550460,5677596,4389305,4263297,4266661,0,4272175,5228737,5338441,3476851,4551279,4144904,5745886,4720093,6231035,6928023,0,4207068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,2,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29808654,22702498,16047218,16669301,19629929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570389,0,6341890,5068492,6849129,6382400,5027811,5899231,7199738,6524832,5659900,4826528,0,4767885,6422700,5941691,4019907,5043778,6027049,5926382,4263126,1094741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEATMAP,20,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110776,25410484,23667995,14813630,18538079,21757065,559571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803889,0,7108279,5747641,3520189,5386259,6820690,6212197,4220553,4812482,2898144,5411024,0,4284443,3829923,5660837,6048300,4933003,6780418,5222647,9037199,5119483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
